,0,1,class
97,2.6318466348000378,7.4924221004329015,3
98,0.6586005804504923,2.181141369146917,0
99,1.2369346902834635,1.1768340623789588,0
100,-0.20647968750498458,2.051605262115715,0
101,0.33891322948785163,1.143470187460299,0
102,2.193621724913207,2.2294408781672534,0
103,6.577284605357606,2.32137916980724,2
104,0.9611720740954102,1.4385931935330274,0
105,5.169806897033327,6.570698567905241,1
106,2.6303862499869575,7.972332067646513,3
107,6.307487054589877,2.382394662278223,2
108,5.036049096801019,5.79304959246108,1
109,3.108484728562632,8.11571129537723,3
110,6.730476038271165,2.421527878963606,2
111,2.223830333853823,7.560730577201262,3
112,4.051928177629936,4.289587451263133,4
113,5.10072515828707,5.9498880268823555,1
114,0.3100444012785475,2.3068325033450794,0
115,1.8111751887186487,7.801881919402675,3
116,2.4392674978296753,8.512036933365493,3
117,5.843070229789952,2.7571211553648434,2
118,5.853410432355555,2.0809080714638246,2
119,2.637787733107547,8.054968530713674,3
120,5.90451664079765,2.1141435408680582,2
121,0.28634552167232785,2.020289479785738,0
122,3.1162577492807038,8.734348103878746,3
123,1.8328552522518393,8.032463814797039,3
124,0.8319424308219686,2.245248621864665,0
125,0.7470503231463099,2.178320496337413,0
126,1.806816575686319,1.334682290692491,0
127,2.1907662376517085,8.203733954035624,3
128,2.3197257578993913,7.801077189007228,3
129,5.455021494397676,5.876016717409218,1
130,4.339375823380565,3.7223490133938446,4
131,2.5888958973950804,8.591274541661743,3
132,3.375863152502164,7.923950257439428,3
133,7.285947315750773,1.7793441979061233,2
134,4.191939839604305,4.087803577558592,4
135,1.7671011950719557,7.541492928119915,3
136,2.0575540880423335,8.256560330427934,3
137,1.3031548745259758,1.482100496972726,0
138,2.1908333035145446,8.824354655177258,3
139,0.9907612375197136,2.0165327954480095,0
140,1.926028805946307,1.4123305083936335,0
141,1.6871710771331945,2.2234496180159944,0
142,2.4499495152797546,8.57704303385786,3
143,3.9172609953766657,3.049910502819191,4
144,3.9115520282801843,4.226449113293304,4
145,5.250780580497166,6.377296288862999,1
146,6.83476646999342,1.778934586220982,2
147,1.8334771644361736,8.40155840830294,3
148,5.467501711309743,5.567187205503083,1
149,5.336952922594589,6.8863870406743555,1
150,7.026936762796176,1.7431527745306252,2
151,4.263047075529935,3.593528144397475,4
152,1.5881997395850862,7.905864672326642,3
153,0.8641614922072183,1.788561091661158,0
154,3.598839797047337,4.3206413516026565,4
155,7.115004485019053,2.2223744587158873,2
156,4.401823316896307,3.633688723718245,4
157,2.0364220400101942,1.5297788521871056,0
158,4.649964978693752,3.8066071253150118,4
159,7.330425119255356,1.2532701859278612,2
160,4.268647948427141,3.5737564062924783,4
161,5.936478108367168,6.606524531871373,1
162,3.9173149783355603,4.678946629858845,4
163,0.8533924946321154,2.7293675868025664,0
164,2.154934886464066,8.173257714602434,3
165,4.600464574268196,5.035443120422409,1
166,2.1555255556385973,7.288895506938111,3
167,6.927095115850302,2.3870870013450487,2
168,6.2105430547302936,2.5956379863762113,2
169,7.231299843055628,1.8599446008264129,2
170,0.7124440668210397,2.313356909261073,0
171,1.3263823905721939,2.037787739012796,0
172,4.520030609930667,6.464709416588323,1
173,3.9009306560954364,4.005734303650081,4
174,4.730226470795036,5.636027587895347,1
175,8.062412822617798,2.2543961063740783,2
176,2.756846363970592,8.243620284770515,3
177,2.798979808489097,7.6366666333948565,3
178,4.490345627408544,5.371066628777013,1
179,7.1204560437706945,2.335595311294303,2
180,3.741614082621709,6.132207235910178,1
181,0.8622831488383491,1.255612009368297,0
182,0.6676423158185172,1.3131839520984674,0
183,6.418673442532712,2.15419365438021,2
184,4.8689978312035045,6.092290844363259,1
185,0.9026365808755642,1.8239935905810691,0
186,2.4745587127021236,8.341393919748757,3
187,1.8586440592986802,8.450426213728614,3
188,5.439230399659451,7.592574260296365,1
189,4.335000677289336,4.032174900251545,4
190,4.009242726372644,5.687981170487448,1
191,4.150243368354571,3.4795238172187712,4
192,3.2242977236948303,7.97313542413366,3
193,2.9802205008193092,7.6713328307847775,3
194,6.832340842269863,1.8060660717139978,2
195,2.306750474482952,8.212144499588478,3
196,2.0840285505132874,8.349994540438962,3
197,3.967062439478004,4.026513031208637,4
198,3.847133382422528,6.526457096455118,1
199,3.5317101026374735,3.08508531912561,4
200,7.001560472151003,1.357833421196737,2
201,7.061815397572783,1.9983554184252736,2
202,0.8379498457313947,2.599239224736007,0
203,1.0255170569924712,2.06317379357725,0
204,0.37965156695341695,1.535457015860457,0
205,7.300452321765778,1.6584989483729768,2
206,4.5483478235622545,6.094491223069168,1
207,4.474942646812994,3.6666979521216856,4
208,3.787565956458596,4.341188083369343,4
209,4.4984593914474775,6.4143208613092675,1
210,6.607050034551005,1.5279562993331632,2
211,6.9426138846398455,1.8317069146838802,2
212,6.114220397691785,1.691297270698275,2
213,7.306692810545298,2.2226660669644733,2
214,7.140310479416342,2.210704340146244,2
215,7.180798164972364,1.2319937924531055,2
216,0.5383359989573184,1.9535893861362843,0
217,5.595015742881451,6.02347459939621,1
218,6.738906009446317,1.8020977407220553,2
219,1.6374970640182105,2.3507552614529152,0
220,4.620638945112198,6.43892709636794,1
221,3.615981805623777,2.720472410938772,4
222,4.327656537236819,6.132483139125067,1
223,0.5660986223390213,2.5376423398171273,0
224,0.8215786565602756,1.6915406070237173,0
225,1.1290291589108896,1.0192752328848702,0
226,7.2185053737545095,2.430905802357209,2
227,0.6288048323779261,2.0095033277664394,0
228,6.8612418793004,2.345343224053108,2
229,0.7709536825857938,1.638268886151554,0
230,4.264299438919016,4.358775725084727,4
231,5.195171533319903,6.367012389504994,1
232,2.2748690622520695,8.119075617065223,3
233,1.6551495634040156,2.490279892634895,0
234,6.933695341068958,1.6507881135458318,2
235,3.4902462697668493,3.838108654160425,4
236,5.04727354422861,6.3275933312699,1
237,3.9853412846368284,5.947958692436673,1
238,5.8501460531258545,2.1254589419354755,2
239,1.9802682235315545,8.52967876569668,3
240,0.4894353450505662,2.2859764955681428,0
241,4.857857235217291,6.189682082629696,1
242,2.9683902158105595,8.007372242289398,3
243,6.534153329585713,2.3999504174756714,2
244,7.220699555520007,0.9904568725030081,2
245,2.5684244778124565,7.8362264836379545,3
246,5.898182460002688,5.715335610714927,1
247,4.335355535640911,6.183703845642036,1
248,2.345995492210719,7.913195771703979,3
249,5.470742640493114,5.69292476465466,1
250,1.0271788833675384,2.6687208550402377,0
251,5.567986146861364,5.250522847713942,1
252,1.3438233963055835,1.9974674496462241,0
253,5.464647513133252,5.908170973970558,1
254,0.1759861054319608,1.626696142885619,0
255,0.7024466153250133,1.936309544489657,0
256,4.271355847549652,3.7216155981951315,4
257,1.0271280787701522,2.205977305886086,0
258,2.6749733111236957,7.422606016815154,3
259,3.355402258970317,7.670293757714196,3
260,2.7627693925728805,7.991093316430206,3
261,2.0480449220909573,1.8416713290091933,0
262,4.701069170614849,5.211074540817259,1
263,3.6486007066525215,7.999211592143821,3
264,1.703426279824369,2.383242748443279,0
265,4.194063671118026,3.3594195603564505,4
266,0.48177961235771627,2.3693429180386802,0
267,6.297305140854247,6.193582849827257,1
268,3.681342852780309,5.192346697475319,4
269,7.065058051819829,0.9670157995608217,2
270,2.787990362108675,8.163939893293309,3
271,2.6657627342116537,8.106282365779736,3
272,2.7067325136338303,7.76044706398434,3
273,7.927663065116621,1.4425759037072199,2
274,3.3608772163950364,4.247247626145928,4
275,5.051963722537959,5.089406849828858,1
276,3.906014698232272,5.902316983168821,1
277,1.0150064007776909,1.8176084795288823,0
278,7.076307218236563,2.608871852453195,2
279,3.3684109731495733,3.8789172187853542,4
280,7.528272683761759,2.358915357086733,2
281,6.9025786885018565,1.9676344410066038,2
282,7.005643910602264,1.3368613357109582,2
283,6.102329518281403,2.629326352560685,2
284,6.700319646364572,2.740938116413642,2
285,1.822680501482406,7.810454407966466,3
286,1.2715835767630257,2.2593979407481,0
287,1.2335022394836603,2.1407763745502617,0
288,0.8256941667945261,1.3826983802989514,0
289,1.4583675742614142,2.3590044794697036,0
290,6.318316283054824,1.730478128857576,2
291,4.4920709461324595,3.9069294253488973,4
292,0.5833260737186032,2.082965991853119,0
293,4.3712554583042325,4.901846316151717,4
294,0.702262200282768,1.0461334515174767,0
295,4.908106724562614,6.1384460015962565,1
296,7.270826550381849,1.337476725471633,2
297,6.571248945130875,1.1293031752080074,2
298,2.8036816552543042,7.7530105216827625,3
299,4.228834379969146,6.089695573621792,1
300,3.950763053730043,6.724859619496696,1
301,6.149662197683881,1.5011499115424,2
302,3.7126545510454596,3.2963800475691256,4
303,6.559095960051938,1.7510299096088555,2
304,0.35632319514355093,1.6434191754624954,0
305,4.146641645671367,4.014048785898798,4
306,7.37632641737154,2.132336538356805,2
307,3.785677832315737,4.292840465294385,4
308,4.439411074550901,7.1279310727330705,1
309,2.0493612806296326,1.8452642247697197,0
310,1.20567657147127,1.5467228985758812,0
311,0.978406844637908,2.307582646474525,0
312,7.097786734380262,1.8684525776337086,2
313,6.971630128884057,1.6901925167688896,2
314,6.644916615829165,2.491164365253356,2
315,7.265583095743976,1.952958868884942,2
316,1.0346435590611915,1.809549595891601,0
317,1.9861386738779183,8.566772023904763,3
318,7.088915658914771,0.8347902949539501,2
319,6.310644916471161,6.08117636368147,1
320,5.2044864209720565,7.016009894335751,1
321,2.2416620843413586,7.185386759817895,3
322,4.6912936015247775,4.139793582733324,4
323,7.65922155768471,1.3143093624935425,2
324,1.1772348877078924,2.119782611252658,0
325,5.330918671499108,5.919264224858989,1
326,5.343211412998466,5.731426927867255,1
327,6.895968189335399,1.3526247396349773,2
328,5.556463662032963,6.275178750034317,1
329,4.234713311753,5.394596884268224,4
330,1.8828920947810395,1.9369351874927951,0
331,2.931890663265448,4.482158191008048,4
332,5.73482429990833,6.721422332040255,1
333,4.797800839219446,6.298135759847093,1
334,2.5471301004555196,8.323063056458617,3
335,0.42253792092958664,1.881750635624654,0
336,4.581187741531709,5.3660829668079435,1
337,7.8920770855234625,2.387830901517061,2
338,1.1188893970915448,1.1757561803884986,0
339,1.7838325353158937,8.856885126347509,3
340,3.9803374597020125,3.890330252436382,4
341,4.064071985268198,4.2463839952470055,4
342,6.74333458130374,1.5084152470909304,2
343,4.792406792523044,5.022589720630302,1
344,3.0104831998427612,8.394019352753986,3
345,7.143628315708823,1.495389369469814,2
346,4.052482653680053,3.9892979497736474,4
347,5.010944344620222,5.677721201663329,1
348,2.782488989427076,7.770704412799198,3
349,1.5656838156838822,2.0571023261354493,0
350,1.9437549947446193,1.4112267834512262,0
351,4.51881958280513,3.814153059538103,4
352,0.7658672643619993,2.414731973245895,0
353,5.785029789974768,5.440771966094191,1
354,6.93519295305261,1.8307249970397368,2
355,3.4076119856686113,7.866366115309622,3
356,7.290238546765198,3.1474162291614585,2
357,2.934651920349366,7.485824540554849,3
358,6.8317519632193795,1.6171493196175455,2
359,6.32132177745991,1.2265624919155638,2
360,2.440685713593551,7.9839809453476125,3
361,2.3828418806322333,8.406903688702466,3
362,7.120454874675781,2.434899723362748,2
363,1.0960062459381956,1.868246113019999,0
364,4.378401573865866,3.798437039674111,4
365,4.991914580519801,5.8062614630185765,1
366,7.938099690236473,2.81540661393254,2
367,4.201232856156437,4.691605390678062,4
368,2.1675143630466196,7.93414750566424,3
369,5.5894686767898305,6.381139199114734,1
370,5.158422649097745,5.7560538275779285,1
371,4.048942036868399,4.420847141813052,4
372,7.14666195392614,2.161387490382053,2
373,2.878153444219363,8.516232284028872,3
374,5.325035927910965,5.522834127513117,1
375,3.706630307542895,3.0851697169833416,4
376,3.4942763878252263,4.60300237722803,4
377,6.337079296250064,1.9118264230607642,2
378,1.759654436035815,2.455330304326262,0
379,3.478330639243074,4.5865111217230945,4
380,3.389507347720076,3.8277435141062988,4
381,3.5138106311846724,3.8956137867587595,4
382,6.830340349300141,1.8909120859190627,2
383,4.531723176903272,4.227276549663572,4
384,7.494070055693285,2.4235596901760355,2
385,2.8009561733314174,7.721424291797698,3
386,2.107101571417106,8.258128663273178,3
387,1.7084870852099325,8.213655842544165,3
388,3.441490401506617,7.5061143101512195,3
389,3.3531243123295553,7.928794965437169,3
390,7.472512327021814,2.3593757617232862,2
391,5.338754140468563,6.030710884111584,1
392,4.842464886068271,4.5555590335023055,4
393,6.904397793333412,2.21720609135518,2
394,4.954849920140744,5.026148734266203,1
395,4.894703509796454,3.387143397023629,4
396,5.584258194074511,5.976175326707193,1
397,7.014879614543021,1.256596807656807,2
398,2.522277977163833,8.3586289516169,3
399,4.415916105450625,3.6548804480497417,4
400,1.2825104113057733,8.401800950585397,3
401,2.713290099390537,8.73636251577042,3
402,5.426754308289069,5.7353552009784785,1
403,1.1426389018584029,2.674694179205704,0
404,7.359328670210168,2.3029953344134495,2
405,4.2918386984020795,5.437861968225196,1
406,1.997387223372384,2.8358753103866414,0
407,4.334770330214596,4.674823741160152,1
408,1.570865348537294,1.9967190080332184,0
409,1.4704169636004238,8.3938609291935,3
410,4.34151524375088,4.314165207552201,4
411,2.1079521749624544,7.281502397216533,3
412,4.802904544299375,4.0170922422958135,4
413,2.477115691529501,7.981824972720378,3
414,7.187796229407104,2.181426132440436,2
415,0.7904711720870461,1.238904188986961,0
416,6.922506675799081,2.6556605241483666,2
417,4.81513885442858,3.0100603962879067,4
418,6.739014843177767,2.0007481533551053,2
419,4.564427452023727,3.655628722096419,4
420,1.0012823311340733,1.4393539065407148,0
421,7.3842198480252845,2.1853119837213564,2
422,2.355438590094624,7.703732137991062,3
423,5.666009079161118,6.070347794191332,1
424,6.778476272630626,2.263280324441747,2
425,5.259800065554012,5.193209152877759,1
426,2.7487607780840317,8.445856409624243,3
427,4.608993924919189,6.081385232491867,1
428,1.8047941126306442,8.010568299715436,3
429,4.185441881102031,5.927376795866101,1
430,2.5507885737282616,7.932125539478734,3
431,3.2498227859192976,3.1662001832804245,4
432,3.7156747632102003,2.5315666095314473,4
433,5.34561412648292,5.619590320212692,1
434,0.6835707327639942,2.7133977461980576,0
435,7.043049394491706,1.0540767930098967,2
436,4.186923988456426,4.543313585592738,4
437,4.372348963452352,4.596952269940971,4
438,2.552847540900679,7.513125774613357,3
439,1.0795397295592266,2.413096697347436,0
440,6.466184633893619,1.684597819663079,2
441,7.012058794713554,1.7933410016748155,2
442,2.71544664317191,7.679599396614513,3
443,0.7287494314286345,2.0042432584599994,0
444,1.404933234700703,2.0355055833286335,0
445,1.1784511115676555,1.6291932871431938,0
446,5.9224088223247495,5.761323017178409,1
447,0.40840793824021304,2.5082899201281994,0
448,2.641109333742772,7.356704310208957,3
449,0.3610746948866702,3.0561389228363045,0
450,5.084318286772666,5.452354990141501,1
451,0.7786168979466553,1.3648741286805062,0
452,4.091711177054383,3.6085699723998688,4
453,5.216840763648002,5.4365495225126015,1
454,0.901074963436253,2.8469404009446126,0
455,3.851057740971427,3.878408457160927,4
456,1.4239590987699942,2.7006180604619865,0
457,6.634213799466075,2.4524171934264336,2
458,7.282367551960963,2.2467772735014115,2
459,7.296358129077436,2.3269765387738204,2
460,5.212455739045087,5.597209485992709,1
461,2.312955479241884,9.538422749785346,3
462,2.4180628881298913,7.8978981964215595,3
463,1.055134430139172,2.2106858416766024,0
464,4.957286860409901,6.185350426134612,1
465,7.645757715303054,2.8381523634550545,2
466,0.5649697458353501,1.6623820534197227,0
467,0.6081947789890656,2.6342507017851724,0
468,2.0950398110626347,8.044013517984096,3
469,7.124129802623786,1.9775725106921616,2
470,5.3962050281958795,5.098701077485956,1
471,0.9427660198236398,1.3242598393182052,0
472,4.967211705680113,4.3830547595419596,4
473,4.104076511763147,3.5580162149929504,4
474,2.2144734165131883,9.100656024864428,3
475,6.651477927419638,2.2419143897756313,2
476,3.163953059640912,4.038062215099737,4
477,3.433448084211941,4.459557862926537,4
478,3.6213933209934037,4.144774208655964,4
479,4.681889798533936,5.8497099981129335,1
480,4.688875807968922,5.793303046472663,1
481,4.881656130425009,6.375066813191051,1
482,6.823179695278773,2.2810289476216097,2
483,7.79397890521816,1.5795020165157638,2
484,3.258987654820954,7.623416615722889,3
485,2.9744661117713416,7.97441053837412,3
486,5.289122825681523,6.3713589137299556,1
487,5.537610558577702,5.110476625721269,1
488,7.3995194840341085,1.2149713769750488,2
489,4.466389534397137,5.745555773067499,1
490,4.719525753608193,6.2296179952044435,1
491,6.69385779867188,1.4654199568964015,2
492,5.518498550063008,5.228261088758387,1
493,4.388876847766432,4.256778501383934,4
494,0.2755561522552177,1.9626831229409964,0
495,4.473524867750682,4.370938467563121,4
496,1.6840146786667238,2.142809025305334,0
497,4.099621356319141,6.761821738225403,1
498,2.5915518212530775,7.690141369775263,3
499,4.256254111047141,6.324615640680584,1
500,1.7036158775213384,3.1359540511996284,0
501,4.906201022683042,5.936032137721237,1
502,4.838169743246844,6.261858511059345,1
503,3.3454415272389224,4.137953712868084,4
504,5.651623498916707,5.364271273548334,1
505,1.6063156628339201,2.274743310771852,0
506,4.532226466164228,3.353473886865289,4
507,4.821302730158846,5.599133148173563,1
508,3.913501977618528,3.7552666381320816,4
509,6.308703921370982,2.2494850444152252,2
510,3.6310884025949033,3.6348640410135142,4
511,2.2984968608937457,8.035481833231122,3
512,2.8167248996658443,8.798084986587817,3
513,5.4683682101086015,6.592310578620886,1
514,3.763946775451625,3.948911708776826,4
515,6.992231005894238,2.3816626276557287,2
516,0.8912454910556004,1.7476730200161432,0
517,1.8938065578585337,2.3025266557362656,0
518,1.6224482840897156,1.977226339951706,0
519,5.09472638213864,4.787370996768561,4
520,0.8193835392017547,1.2034078481025956,0
521,0.8318383139439052,3.1131955590531266,0
522,4.705210012983351,3.568516580369432,4
523,6.899018356635952,1.9437437190822233,2
524,4.571963636671631,4.094197340236349,4
525,6.794696387425735,1.6750980087360712,2
526,6.909579756793836,2.3498156622386475,2
527,1.4026093298928133,2.2531120102907516,0
528,1.913029765137098,7.111699270313065,3
529,7.057973541705526,1.2119014513575697,2
530,6.551200488118083,1.4037980770788572,2
531,2.834056600860502,7.443271353733397,3
532,4.184131061046992,4.955756494576759,4
533,6.348572073575071,5.324349631950269,1
534,4.569772229776053,5.913610478791581,1
535,3.7249893585190668,4.309791754922187,4
536,0.9551103824889717,2.0676861050072484,0
537,1.6486593701922052,2.2950313817155394,0
538,6.925705501101378,1.5016089139874613,2
539,3.691955764897358,4.116826946355427,4
540,1.38661815708046,2.5262798487860936,0
541,0.9654770331733344,2.0694281924998026,0
542,0.8843011724882095,1.9995624630179474,0
543,3.0216294594808835,8.430403035849336,3
544,2.2014161747302134,7.487790829693945,3
545,4.145385221918324,2.700603001510184,4
546,1.114226463287964,1.3849869793065546,0
547,3.833875475928535,5.040446150840994,4
548,4.126728674633875,4.651975149543325,4
549,4.1854023974479135,3.3469214700276835,4
550,6.3459223575837065,1.9316277871783527,2
551,3.7455271561824324,4.194024795009057,4
552,0.4284460052748802,2.3726638759944843,0
553,6.904890327489598,1.7450970765038112,2
554,2.679242078949792,7.27879937286383,3
555,7.028614906066818,2.4413403508987805,2
556,3.4071451503654986,4.5189222316613575,4
557,1.2696267275416862,1.844604092171802,0
558,4.412063378552429,4.160730829637365,4
559,0.6522202565336872,1.8101802027416298,0
560,1.2522901852378827,2.285433160439737,0
561,1.013972637762643,2.270815044268515,0
562,3.5770703786367886,4.576273467500563,4
563,7.442665119103031,2.0390779345801944,2
564,5.234742345825766,5.187320793959027,1
565,4.2962030596394865,4.357284660918596,4
566,5.477583183329893,5.836310698812249,1
567,7.5250418095842955,2.7577269709592667,2
568,0.7182074639554342,2.4309425821512525,0
569,6.947699469888773,0.5847190411911645,2
570,3.1241734726669073,8.054157614680628,3
571,0.1149142194711803,1.7896462901331027,0
572,6.811765346150429,2.3943655083534625,2
573,4.773118813529092,5.557335369893957,1
574,4.200806005357094,3.63680540827394,4
575,4.475991188179079,5.556207736362441,1
576,2.5124738237324067,7.205179193957796,3
577,4.248791038140369,3.598053925236604,4
578,3.3794041941876327,3.932040136878399,4
579,5.0760065228436835,5.529055720704319,1
580,2.2327027269584283,7.650790263700307,3
581,2.5795359546267513,8.005354095929611,3
582,7.5150966058559705,2.257847395162762,2
583,1.974808586328765,8.32290947170142,3
584,2.7591699848002564,7.9374813034021825,3
585,7.577557436261515,1.1589066607299698,2
586,2.2709953849217697,8.462992686056637,3
587,2.143891906977513,7.982436818613484,3
588,6.138739700964499,1.547210606531416,2
589,2.346135745803664,2.6009164223099885,0
590,6.857888328618301,1.6230283388420643,2
591,6.695005414104306,1.8076716546555607,2
592,1.0189988979333136,2.6303461512441677,0
593,4.111610756823827,3.778979082349279,4
594,2.158413215175288,7.598930892813927,3
595,1.5019786040676402,1.1312883889178793,0
596,0.9185659904802596,1.7895788147951626,0
597,0.6821565088136475,1.8368719189964238,0
598,-0.3940508352767338,2.8243287958676104,0
599,4.564514360551473,6.494847013262114,1
600,4.000003810508463,3.6520999483577508,4
601,4.092409869903218,3.7823495059414647,4
602,0.7175022356495785,2.290582140133244,0
603,1.4033764991344277,1.2892584472759356,0
604,2.4817712646929873,8.292322389241123,3
605,2.1921799593839877,8.115857952949511,3
606,0.7939803821664715,1.4401775677928912,0
607,3.8197147105011076,7.557977172498146,3
608,1.0920717623063498,1.1299620459203368,0
609,3.448239849785784,3.820011956076603,4
610,3.646783041565568,7.473397416331457,3
611,0.2581119047673104,1.2572202798847796,0
612,1.192957800422379,1.938960562734977,0
613,7.150153520641066,2.102828020658849,2
614,8.2170614187063,2.5193500545735237,2
615,0.798854154074865,1.6738709084594108,0
616,5.8377190205331875,5.921403697103605,1
617,4.788240810523688,5.725356470557916,1
618,6.497599548734769,1.85027745834891,2
619,2.41798279231931,8.272853209704,3
620,1.9174471018748407,8.646691164127848,3
621,2.7692738925529676,8.054137255929437,3
622,4.102128821456275,3.892879148778813,4
623,7.419370366875753,1.8837138168431207,2
624,5.675915383392498,6.344009535798273,1
625,1.7666971260952224,8.10196834840345,3
626,1.4102630052007892,2.062395375797141,0
627,1.1389708584023959,1.594300611723238,0
628,6.050417049669578,5.900739427619049,1
629,3.497953302749258,8.189235155465937,3
630,5.681266916987545,6.045006380146463,1
631,0.766208969161289,1.5770630790339522,0
632,1.4664933333450938,2.3917022844083284,0
633,6.379046978575633,1.5739354927991187,2
634,5.196559824224022,4.213585754439712,4
635,6.782640873527843,2.826541695327978,2
636,1.0134652142703888,1.3210256196701349,0
637,4.852288221733757,5.617668984724952,1
638,3.8338428261813204,4.602320814492392,4
639,5.118613075352865,5.605847391236167,1
640,4.419520925569574,5.710969563186793,1
641,5.906530785873378,5.623264916812111,1
642,0.40371609881983317,2.1388827324527844,0
643,3.3441112495897714,4.086062752969577,4
644,6.522724643669953,0.9762476587316065,2
645,7.380752397277202,1.7596266253681985,2
646,1.930588722649743,1.0053553742716228,0
647,5.056127744353191,6.496709737010116,1
648,4.548255697437663,4.6746355363652645,4
649,0.6288462629125502,1.3276559074796737,0
650,2.607860373109273,8.16261613578161,3
651,0.9958743805555758,2.1326779248085392,0
652,4.350806433426239,4.674931790747685,4
653,2.9590545799053025,7.381555728484655,3
654,4.539607217336606,6.581487396351999,1
655,3.359158759693233,3.6492437945237155,4
656,5.639923629425,6.460151701826053,1
657,3.9527678311502763,3.9915514091231876,4
658,1.038388696168236,2.257575988002219,0
659,4.158178619411193,3.677418920711508,4
660,5.962993050175879,0.8120214978605793,2
661,2.4802127193022825,8.30642908833605,3
662,0.36404523084482243,1.9275904883325863,0
663,2.4508158039004386,7.491191798264679,3
664,6.240597148718818,1.24888628331149,2
665,2.09178211439656,8.31931654276708,3
666,3.1034888481084972,7.70560525750341,3
667,3.7501965059863456,3.2045290918489595,4
668,0.7472910583255883,1.8725060545730066,0
669,4.782287601174705,6.440098724182772,1
670,3.271564064096377,7.98635434132741,3
671,2.1822505035592807,8.550173382267387,3
